seed,episode,date,recorded_objective,objective_before,objective_after,update_gain
3141,35,20250912,0.0033355312658901,0.0022546757064698577,0.0022413809470125425,-1.3294759457315244e-05
3141,36,20250919,-0.0167061926456032,-0.013265245362420436,-0.013205425451660724,5.981991075971159e-05
3141,37,20250926,-0.0055602882984806,-0.0038868641304292684,-0.004015224506392818,-0.00012836037596354946
3141,38,20251013,-0.0108668102746333,-0.009252092256754151,-0.009424411441924513,-0.00017231918517036232
3141,39,20251020,-0.0644785028013846,-0.059105493940340974,-0.059373624899095874,-0.00026813095875490023
3141,40,20251027,-0.0198296348224153,-0.018796576488367727,-0.018418241629629333,0.0003783348587383939
3141,41,20251103,-0.0233555613549279,-0.021290335627060546,-0.021623556883659096,-0.00033322125659854956
3141,42,20251110,-0.027574980159357,-0.02810762672071538,-0.02789653344213558,0.0002110932785798006
3141,43,20251117,-0.0343310509542458,-0.03719011894547524,-0.037105342804297274,8.477614117796684e-05
3141,44,20251124,-0.0951129945187102,-0.09715235186644726,-0.09700309406232888,0.00014925780411838285
3141,45,20251201,-0.0505219525606731,-0.05062760338162186,-0.050967972222964605,-0.0003403688413427461
3141,46,20251208,-0.0321806076228876,-0.03435023665608975,-0.033901385722537085,0.00044885093355266636
3141,47,20251215,-0.0303130244734047,-0.036210195486021717,-0.03668268990976066,-0.0004724944237389436
3141,48,20251222,-0.020616482148729,-0.01788778083064728,-0.01799286435004667,-0.00010508351939939042
3141,49,20251229,-0.0097958414016361,-0.009376304165072293,-0.008929038192041768,0.0004472659730305247
3141,50,20260107,0.0023907172371666,0.0020284218325251173,0.002050579326007976,2.2157493482858823e-05
3141,51,20260114,-0.0106149394230126,-0.0065583111739863885,-0.00611861513748771,0.0004396960364986789
3141,52,20260121,-0.0185252798096187,-0.01533427535637046,-0.015506820461454834,-0.00017254510508437314
3141,53,20260128,-0.0245909935573052,-0.02653455034377429,-0.02677340785583836,-0.00023885751206407027
3141,54,20260204,-0.0191999004242698,-0.018659970202660144,-0.018976569100889292,-0.0003165988982291486
3141,55,20260211,-0.0057830831369566,-0.008156491563730228,-0.008509873041548805,-0.00035338147781857794
3141,56,20260226,-0.0142027970824716,-0.015028690903120801,-0.014830552898314295,0.00019813800480650637
3141,57,20260305,-0.0727420472432385,-0.0726943833200091,-0.07260081576056088,9.356755944822659e-05
3141,58,20260312,-0.0352379601490758,-0.028616168919988028,-0.028640648309513073,-2.4479389525045026e-05
3141,59,20260319,-0.0368437310658141,-0.036677707815359395,-0.03639206271140838,0.0002856451039510155
3141,60,20260326,-0.0820950118154386,-0.08390771860785615,-0.08405834658572123,-0.00015062797786508098
3141,61,20260402,-0.0729613242286578,-0.06940759458555062,-0.06934813265937739,5.9461926173232094e-05
3141,62,20260410,-0.0605016965661268,-0.06120297715331197,-0.06159995388356682,-0.0003969767302548499
3141,63,20260417,-0.0199893757532154,-0.019552987216533084,-0.019947119494400777,-0.00039413227786769256
3141,64,20260424,-0.0142462888355602,-0.015745072947842408,-0.01595646283527206,-0.0002113898874296534
3141,65,20260506,-0.0088907176354418,-0.010066590292075569,-0.009930054824301007,0.00013653546777456227
3141,66,20260513,-0.0027437121724489,-0.003251496690975176,-0.003012363856551568,0.00023913283442360787
3141,67,20260520,-0.0098984420277795,-0.009633223603594827,-0.009615170698760986,1.8052904833840838e-05
3407,1,20250102,-0.005979900964855,-0.0059910949554043275,-0.0054392813271327955,0.000551813628271532
3407,2,20250109,-0.0240694249064483,-0.022737838720907656,-0.02213088616262,0.0006069525582876566
3407,3,20250116,-0.0165331663083532,-0.014818682878623837,-0.01518728417230153,-0.0003686012936776929
3407,4,20250123,-0.0181645408636546,-0.019146656088530493,-0.019179744044762546,-3.308795623205296e-05
3407,5,20250207,-0.0027756702547258,-0.003257749104230061,-0.0029023140282843016,0.00035543507594575953
3407,6,20250214,-0.0043059416127371,-0.004564909906285497,-0.00457463676246689,-9.726856181392976e-06
3407,7,20250221,-0.0059014790195525,-0.007957059850424476,-0.007952379955864642,4.6798945598346825e-06
3407,8,20250228,-0.0069817207059564,-0.004436092992271368,-0.004185327318144158,0.00025076567412721067
3407,9,20250307,-0.00883944812904,-0.0058648940313827495,-0.006238409854581867,-0.00037351582319911786
3407,10,20250314,-0.0153525745735285,-0.012644200600947838,-0.012977750494172265,-0.0003335498932244274
3407,11,20250321,-0.0105386891190903,-0.015016756304852098,-0.014859869328282522,0.00015688697656957538
3407,12,20250328,-0.0192061554043987,-0.020029372853612247,-0.019798758017963186,0.00023061483564906088
3407,13,20250407,-0.0314528794225067,-0.03371280635148318,-0.03413986751828625,-0.00042706116680307077
3407,14,20250414,-0.0625452719831967,-0.06563577350623134,-0.06594916175127377,-0.00031338824504242857
3407,15,20250421,-0.0448409512139593,-0.04289573273953942,-0.04306145797229485,-0.0001657252327554315
3407,16,20250428,-0.0424123480889088,-0.03924890319918826,-0.03870860057282835,0.0005403026263599078
3407,17,20250508,-0.0174219596423944,-0.015432901896537822,-0.01580440369351412,-0.00037150179697629723
3407,18,20250515,-0.0051572191218141,-0.005463804327159481,-0.0052552095848099455,0.00020859474234953546
3407,19,20250522,-0.0116117601775273,-0.009511226011149584,-0.009058736357861561,0.000452489653288023
3407,20,20250529,-0.0231045596664506,-0.027168298091115633,-0.026988242404282714,0.0001800556868329188
3407,21,20250606,-0.0115145432151855,-0.011986548427875974,-0.012529002604540882,-0.0005424541766649079
3407,22,20250613,-0.0114901247733907,-0.013924733704495327,-0.013420379322057167,0.0005043543824381595
3407,23,20250620,-0.026246192844172,-0.026919450927034703,-0.026764886802338857,0.0001545641246958468
3407,24,20250627,-0.0060321024516572,-0.008401235336571052,-0.008671628311093181,-0.00027039297452212917
3407,25,20250704,-0.0067776649223552,-0.004146961207543316,-0.0042427155775929285,-9.575437004961246e-05
3407,26,20250711,-0.005658484589663,-0.006626813808956126,-0.0066091203895857625,1.7693419370363138e-05
3407,27,20250718,-0.0076993634673783,-0.007336992478663797,-0.007142099387116905,0.0001948930915468914
3407,28,20250725,0.0015361056838308,0.002547723576868586,0.0028252779057898036,0.0002775543289212177
3407,29,20250801,-0.02506664094539,-0.0251986123272406,-0.02542864743459097,-0.00023003510735036814
3407,30,20250808,-0.010218572664022,-0.007439098622030161,-0.0074504379817075216,-1.1339359677360779e-05
3407,31,20250815,-0.0124062362439614,-0.008985138423173122,-0.008823873832341666,0.00016126459083145618
3407,32,20250822,0.0014827208229495,0.0018145952305638185,0.001774584591472837,-4.001063909098157e-05
3407,33,20250829,-0.0027720448600176,-0.0048024931951915605,-0.005093318453913417,-0.0002908252587218562
3407,34,20250905,-0.0265083387024185,-0.029028165533328508,-0.028965033513566316,6.313201976219235e-05
3407,35,20250912,-0.0030465740486307,-0.003949994551144562,-0.003719529898886166,0.00023046465225839627
3407,36,20250919,-0.027319991173235,-0.028187183163386042,-0.027960978723676432,0.00022620443970960968
3407,37,20250926,-0.0329940526448238,-0.030483097546852973,-0.030442401573012715,4.069597384025875e-05
3407,38,20251013,-0.0066368259820008,-0.006662536587171938,-0.0066293015238934215,3.323506327851649e-05
3407,39,20251020,-0.0195697993403924,-0.0177557516752702,-0.017515521486399312,0.00024023018887088868
3407,40,20251027,-0.011938111037563,-0.01269562239495714,-0.012392506280435077,0.0003031161145220628
3407,41,20251103,-0.0104894647760136,-0.010499700291368385,-0.010534040493595069,-3.4340202226684075e-05
3407,42,20251110,-0.0057354423757383,-0.008585608683760817,-0.00839869172224681,0.00018691696151400608
3407,43,20251117,-0.0082802939998362,-0.008153298417900589,-0.008698461580720731,-0.0005451631628201423
3407,44,20251124,-0.039394720442233,-0.0452856450936235,-0.04602807665626831,-0.0007424315626448144
3407,45,20251201,-0.0293567506536202,-0.03161483550144438,-0.031283474388295526,0.00033136111314885364
3407,46,20251208,-0.0206609637283948,-0.02078037766444863,-0.020572590091597315,0.00020778757285131594
3407,47,20251215,-0.0249414873021777,-0.026005017292918462,-0.02645959584298409,-0.0004545785500656291
3407,48,20251222,-0.008647432814896,-0.011513303242502854,-0.011406014886792415,0.00010728835571043906
3407,49,20251229,-0.0110826307614844,-0.010209152464691122,-0.010458412755348128,-0.00024926029065700656
3407,50,20260107,0.0020057669865823,0.0008487884560234599,0.001091725649270743,0.00024293719324728312
3407,51,20260114,-0.002525243818016,-0.0037009991299408523,-0.00335978677730942,0.0003412123526314323
3407,52,20260121,-0.0123830453299365,-0.012467249813358932,-0.012373795788274494,9.345402508443776e-05
3407,53,20260128,-0.0251373746740927,-0.027686626720898885,-0.027424870189801838,0.0002617565310970467
3407,54,20260204,-0.0157129786086251,-0.019601501100294218,-0.020022580657830108,-0.00042107955753589027
3407,55,20260211,-0.0062403386516922,-0.005544082619735153,-0.0060335841679972175,-0.0004895015482620649
3407,56,20260226,-0.0206264074535423,-0.017729192112406,-0.0172232087943035,0.0005059833181024972
3407,57,20260305,-0.0548971731463515,-0.054097695491009234,-0.05379922794808354,0.00029846754292569416
3407,58,20260312,-0.0165190582430322,-0.01814774116708262,-0.018246564329510287,-9.882316242766642e-05
3407,59,20260319,-0.0113933895113712,-0.013177315813963725,-0.013303454845570365,-0.00012613903160664
3407,60,20260326,-0.0560110524701383,-0.05757926141909512,-0.05819291268717562,-0.000613651268080502
3407,61,20260402,-0.0493051822590456,-0.050188636342416215,-0.049332839622264195,0.0008557967201520203
3407,62,20260410,-0.0586156936255097,-0.05496237189929834,-0.0551067983989009,-0.00014442649960255682
3407,63,20260417,-0.022973108360947,-0.022682041770339015,-0.023073015223865397,-0.00039097345352638244
3407,64,20260424,-0.0235455502550169,-0.023482680837257627,-0.024340301381790996,-0.0008576205445333697
3407,65,20260506,-0.0180324229020663,-0.01867641235436007,-0.018865572276808393,-0.00018915992244832383
3407,66,20260513,-0.0237571787696955,-0.02200667706627895,-0.021319869362996027,0.0006868077032829226
3407,67,20260520,-0.0452613832982877,-0.048604211737428626,-0.049245592155640935,-0.000641380418212309
